artist;nationality;author;title;description;depicted_people;date;medium;dimensions;institution;department;place_of_discovery;object_history;exhibition_history;credit_line;inscriptions;notes;accession_number;place_of_creation;source;permission;other_versions;references;depicted_place;categories;wikidata;image_height;image_width;imageurl;object_type;location;public_domain;has_image
{{Creator:Agnes Slott-Møller}};;;{{da|Skitsebog. 1894-95}}{{da|Udkast til tympanonrelief på Københavns Rådhus}};;;1895;Blyant;{{Size|unit=mm|width=240|height=140}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Overdraget Kobberstiksamlingen af Suzette Styhr, Lykke Slott-Møllers kusine og eksekutor over dennes bo}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Agnes Slott-Møller |institution= |place= ARoS Aarhus Kunstmuseum |begin=2018-09-28 |end=2019-01-05}};;;;KKSgb14070/14 verso;;* {{SMK API|KKSgb14070/14 verso}}<br/>* {{SMK Open|KKSgb14070/14 verso}}<br/>* [https://api.smk.dk/api/v1/thumbnail/ec214f5f-ed56-44d4-b133-57113c88495a.JPG image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Agnes Slott-Møller: Helte og heltinder|author=Erlend G. Høyersten|others=afb. p. 72|date=date unspecfied}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/thumbnail/ec214f5f-ed56-44d4-b133-57113c88495a.JPGDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Skitsebog. 1898-99}}{{da|Stolt Adelil}};;;1898-1899;Blyant;{{Size|unit=mm|width=205|height=140}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Overdraget Kobberstiksamlingen af Suzette Styhr, Lykke Slott-Møllers kusine og eksekutor over dennes bo}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Agnes Slott-Møller |institution= |place= ARoS Aarhus Kunstmuseum |begin=2018-09-28 |end=2019-01-05}};;;;KKSgb14071/21;;* {{SMK API|KKSgb14071/21}}<br/>* {{SMK Open|KKSgb14071/21}}<br/>* [https://api.smk.dk/api/v1/thumbnail/9cfa0113-14a0-4b76-885e-1bafeb80a7c5.JPG image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Agnes Slott-Møller: Helte og heltinder|author=Erlend G. Høyersten|others=afb. p. 76|date=date unspecfied}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/thumbnail/9cfa0113-14a0-4b76-885e-1bafeb80a7c5.JPGDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{title|Udkast til Hr. Ebbes Døtre|lang=da}};;;1898-1899;Blyant, vandfarve og guld;{{Size|unit=mm|width=275|height=399}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Overdraget til Kobberstiksamlingen af fru Suzette Styhr, Lykke Slott-Møllers kusine og boets eksekutor}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Agnes Slott-Møller |institution= |place= ARoS Aarhus Kunstmuseum |begin=2018-09-28 |end=2019-01-05}};;{{inscription |1=Påskrift t.v.m.f. med blyant: "23de Juni 97" og f.n.t.h. "24de Juni 97"}};;KKSgb8352;;* {{SMK API|KKSgb8352}}<br/>* {{SMK Open|KKSgb8352}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTIudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1MiIsIm51bSI6IiJ9XQ==/KKSgb8352.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Agnes Slott-Møller: Helte og heltinder|author=Erlend G. Høyersten|others=afb. p. 75|date=date unspecfied}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTIudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1MiIsIm51bSI6IiJ9XQ==/KKSgb8352.jpgDrawing;True;True
;;;{{title|Kunstnerens mor Ane Hedvig Brøndum i den røde stue|lang=da}};* {{da|Maleriet har tidligere været udstillet med titlen "Fru Brøndum skriver" (Se Referencer), men Ane Hedvig Brøndum sidder og læser på billedet og er ikke i gang med at skrive.}};;1909;olie på lærred;{{Size|unit=mm|width=65.4|height=46}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Dansk privateje. Solgt Bukowski, København, 22. april 1991, kat. 3. Solgt Bruun Rasmussen, Vejle, auktion 115, 12. august 2008, kat. 5 ("Interiør med fru Brøndum siddende i den blå stue"). Solgt på auktion hos Bruun Rasmussen, auktion nr. 825, 28. november 2011, kat. 28 ("Fru Brøndum i den blå stue"). Her erhvervet af SMK som gave fra Ny Carlsbergfondet.}}<br/>* {{ProvenanceEvent|date=2011-11-28|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Nordic Impressions |institution= |place= The Phillips Collection |begin=2018-10-13 |end=2019-01-13}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Sølvgade |begin=2020-02-07 |end=2020-05-23}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Skagens Museum |begin=2020-06-12 |end=2020-10-17}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Sølvgade |begin=2020-11-26 |end=2021-01-31}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Lillehammer Kunstmuseum |begin=2021-03-13 |end=2021-08-15}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Museum Kunst der Westküste |begin=2022-03-06 |end=2022-06-19}}<br/>* {{Temporary Exhibition |name=10 JAHRE MKDW |institution= |place= Museum Kunst der Westküste |begin=2019-07-30 |end=2020-01-11}}<br/>* {{Temporary Exhibition |name=Tæt på - Intimiteter i kunsten |institution= |place= Sølvgade |begin=2016-02-10 |end=2016-05-07}};;{{inscription |1=A. Ancher 1909}};* {{da|Ifølge Bruun Rasmussens auktionskatalog blev maleriet udstillet på "Skagen i Herning", Herning Kongrescenter, 2002.}};KMS8654;;* {{SMK API|KMS8654}}<br/>* {{SMK Open|KMS8654}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4NjU0LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4NjU0IiwibnVtIjoiIn1d/KMS8654.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Skagensmalerne - i nyt lys|author=unknown|others=kat. 9 ("Fru Brøndum skriver").|id=C 38830|year=2008}}<br/>*{{citation|title=Anna Ancher|author=unknown|others=kat. 88 ("Fru Brøndum skriver").|id=C 47032|year=2011}}<br/>*{{citation|title=Meisterwerke - Masterpieces|author=Ulrike Wolff-Thomsen|others=Kat. 60, afb. p. 188|year=2019}};;[[Category:Paintings in Statens Museum for Kunst]];Q20438955;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4NjU0LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4NjU0IiwibnVtIjoiIn1d/KMS8654.jpgPainting;True;True
;;;{{title|En egyptisk fellahkvinde med sit barn|lang=da}};* {{da|En fellah er en bonde, gårdejer eller landarbejder fra den oprindelige landbefolkning i mellemøsten, i dette tilfælde Egypten. Maleriet er udført i forlængelse af kunstnerens rejse til Mellemøsten i 1869-70.}}<br/>* {{da|En fellah er en bonde, gårdejer eller landarbejder fra den oprindelige landbefolkning i mellemøsten, i dette tilfælde Egypten. Maleriet er udført i forlængelse af kunstnerens rejse til Mellemøsten i 1869-70.}};;1872;olie på lærred;{{Size|unit=mm|width=165.6|height=134}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Bruun Rasmussens auktion nr. 795, 18. november 2008, kat. 38 (ikke solgt)&semi Bruun Rasmussens auktion nr. 801, 28. april 2009, kat. 28.}}<br/>* {{ProvenanceEvent|date=2009-04-28|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Then from the sky, a banner should have fallen ... called Dannebrog |institution= |place= Kadriorg Art Museum / Art Museum of Estonia |begin=2019-06-13 |end=2019-10-15}}<br/>* {{Temporary Exhibition |name=Elisabeth Jerichau-Baumann |institution= |place= ARoS Aarhus Kunstmuseum |begin=2021-05-08 |end=2021-09-12}};;{{inscription |1=[på stenen] Elisabeth Baumann Jerichau Memphis 1872}};;KMS8589;;* {{SMK API|KMS8589}}<br/>* {{SMK Open|KMS8589}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4NTg5X180Xy1jcm9wLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4NTg5IiwibnVtIjoiIn1d/KMS8589.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20355403;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4NTg5X180Xy1jcm9wLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4NTg5IiwibnVtIjoiIn1d/KMS8589.jpgPainting;True;True
;;;{{title|Forfatterinden Emma Kraft|lang=da}};;;1834-1881;olie på lærred;{{Size|unit=mm|width=116.5|height=149.9}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1925-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Then from the sky, a banner should have fallen ... called Dannebrog |institution= |place= Kadriorg Art Museum / Art Museum of Estonia |begin=2019-06-13 |end=2019-10-15}}<br/>* {{Temporary Exhibition |name=Et rum med udsigt |institution= |place= Rønnebæksholm |begin=2013-08-03 |end=2013-10-06}}<br/>* {{Temporary Exhibition |name=Elisabeth Jerichau-Baumann |institution= |place= ARoS Aarhus Kunstmuseum |begin=2021-05-08 |end=2021-09-12}};;;* {{da|DANSK Elisabeth Jerichau-Baumann: Forfatteren Emma Kraft, 1860’erne, olie på lærred, 119 x 86 cm. Statens Museum for Kunst, KMS3728. Efter sin ankomst til Danmark i 1849 blev Jerichau-Baumann en af de mest brugte portrætmalere. Hun portrætterede flere af tidens berømte mænd og kvinder. Bl.a. eventyrdigteren H.C. Andersen (1805-75), politikeren Orla Lehmann (1810-70) og skuespilleren Johanne Luise Heiberg (1812-90). Portrættet af den danske forfatter Emma Kraft (1844-1925), er udateret, men vurderet i forhold til hendes fødselsår og formodede alder på maleriet, så vil et kvalificeret bud på en datering være omkring 1860-65. Der er således tale om et ungdomsportræt, malet længe før Emma Kraft i 1893 debuterede som forfatter. Kraft skrev både børne- og voksenbøger samt arbejdede som oversætter. Særligt hendes børnebøger, herunder Mellem Trolde, der blev illustreret af Louis Moe, fremhæves som vigtige bidrag til dansk børnebogslitteratur. Som portræt udmærker maleriet sig ved den overbevisende stoflighed i gengivelsen af kjole og pelsværk samt ved den fine virkning af den lysende karnation mod den gyldne, blødt modellerede baggrund. Kjolens changerende farvespil er ligeledes effektfuldt malet, og den røde farve i hårbånd, ørering, broche og læber bruges til at skabe liv og variation i den ellers nedtonede farveholdning.}};KMS3728;;* {{SMK API|KMS3728}}<br/>* {{SMK Open|KMS3728}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVMzNzI4LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMzNzI4IiwibnVtIjoiIn1d/KMS3728.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20493584;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVMzNzI4LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMzNzI4IiwibnVtIjoiIn1d/KMS3728.jpgPainting;True;True
;;;{{title|En buket blomster ved foden af et træ. På en gren hænger en blomsterkrans|lang=da}};;;1832;olie på lærred;{{Size|unit=mm|width=69.6|height=77.5}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1832-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name="Danish Golden Age" Petit Palais |institution= |place= Petit Palais |begin=2020-04-27 |end=2020-08-25}}<br/>* {{Temporary Exhibition |name=Dansk Guldalder: Verdenskunst mellem to katastrofer |institution= |place= Sølvgade |begin=2019-08-23 |end=2019-12-07}}<br/>* {{Temporary Exhibition |name=Dansk guldålder / The Danish Golden Age |institution= |place= Nationalmuseum, Stockholm |begin=2019-02-27 |end=2019-07-20}};;{{inscription |1=C: Lövmand: 1832.}};* {{da|Muligvis identisk med KMS212}};KMS1260;;* {{SMK API|KMS1260}}<br/>* {{SMK Open|KMS1260}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXMxMjYwLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMxMjYwIiwibnVtIjoiIn1d/KMS1260.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20422158;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXMxMjYwLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMxMjYwIiwibnVtIjoiIn1d/KMS1260.jpgPainting;True;True
;;;{{title|Muligvis identisk med SMK 211|lang=da}}{{title|Vase i græsk stil med iris, syren og kaprifolium|lang=da}};;;1831;Olie på metal;{{Size|unit=mm|width=50.6|height=57.3}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1832-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name="Danish Golden Age" Petit Palais |institution= |place= Petit Palais |begin=2020-04-27 |end=2020-08-25}}<br/>* {{Temporary Exhibition |name=Dansk guldålder / The Danish Golden Age |institution= |place= Nationalmuseum, Stockholm |begin=2019-02-27 |end=2019-07-20}}<br/>* {{Temporary Exhibition |name=Dansk Guldalder: Verdenskunst mellem to katastrofer |institution= |place= Sølvgade |begin=2019-08-23 |end=2019-12-07}};;{{inscription |1=fnth: H:Neergaard. 1831.}};;KMS1256;;* {{SMK API|KMS1256}}<br/>* {{SMK Open|KMS1256}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXMxMjU2LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMxMjU2IiwibnVtIjoiIn1d/KMS1256.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20402224;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXMxMjU2LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMxMjU2IiwibnVtIjoiIn1d/KMS1256.jpgPainting;True;True
;;;{{title|Fru Brøndum|lang=da}};;;1890;Pastel på lærred;{{Size|unit=mm|width=63.5|height=73.2}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1935-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Clinch! |institution= |place= Sølvgade |begin=2004-04-01 |end=2004-11-28}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Arken, Museum for Moderne Kunst |begin=2011-01-29 |end=2011-06-05}}<br/>* {{Temporary Exhibition |name=SKAGENSMALERNE - I nyt lys |institution= |place= Arken, Museum for Moderne Kunst |begin=2008-01-26 |end=2008-06-08}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Sølvgade |begin=2020-02-07 |end=2020-05-23}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Skagens Museum |begin=2020-06-12 |end=2020-10-17}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Sølvgade |begin=2020-11-26 |end=2021-01-31}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Lillehammer Kunstmuseum |begin=2021-03-13 |end=2021-08-15}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Museum Kunst der Westküste |begin=2022-03-06 |end=2022-06-19}};;{{inscription |1=fntv: A. Ancher 1890.}}<br/>{{inscription |1=A. Ancher 1890.}};;KMS4105;;* {{SMK API|KMS4105}}<br/>* {{SMK Open|KMS4105}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM0MTA1LWNyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzQxMDUiLCJudW0iOiIifV0=/KMS4105.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Skagensmalerne - i nyt lys|author=unknown|others=ill. p. 45|id=C 38830|year=2008}}<br/>*{{citation|title=Anna Anchers pasteller|author=Elisabeth Fabritius|others=omt. p. 46, ill. p. 47|id=C 42801|year=2008}}<br/>*{{citation|title=Maleren Anna Ancher: Et kunstnerliv i lys|author=Lise Strandberg|others=afb. p. 119, omt. p. 117|year=2014}}<br/>*{{citation|title=Anna Anchers rum|author=Lilian Munk Rösing|others=afb. s. 20|year=2018}};;[[Category:Pastels in Statens Museum for Kunst]];Q106989421;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM0MTA1LWNyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzQxMDUiLCJudW0iOiIifV0=/KMS4105.jpgPastel;True;True
;;;{{title|Lektien gennemgåes|lang=da}};;;1885;Pastel på lærred;{{Size|unit=mm|width=65.6|height=78.8}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1934-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Arken, Museum for Moderne Kunst |begin=2011-01-29 |end=2011-06-05}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Sølvgade |begin=2020-02-07 |end=2020-05-23}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Skagens Museum |begin=2020-06-12 |end=2020-10-17}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Sølvgade |begin=2020-11-26 |end=2021-01-31}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Lillehammer Kunstmuseum |begin=2021-03-13 |end=2021-08-15}}<br/>* {{Temporary Exhibition |name=Anna Ancher |institution= |place= Museum Kunst der Westküste |begin=2022-03-06 |end=2022-06-19}};;{{inscription |1=A. Ancher. 1885.}};;KMS4064;;* {{SMK API|KMS4064}}<br/>* {{SMK Open|KMS4064}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM0MDY0LWNyb3BwZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzQwNjQiLCJudW0iOiIifV0=/KMS4064.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Anna Anchers pasteller|author=Elisabeth Fabritius|others=ill. p. 26, omt. p. 27|id=C 42801|year=2008}}<br/>*{{citation|title=Anna Ancher|author=unknown|others=kat. 17, ill. p. 34, omt. p. 35|id=C 47032|year=2011}}<br/>*{{citation|title=Malerne på Skagen|author=Lise Svanholm|others=Afb. p. 100. Omt. p. 101f (i afsnittet "Anna Anchers pasteller").|id=C 48406|year=2011}}<br/>*{{citation|title=Anna Anchers rum|author=Lilian Munk Rösing|others=afb. p. 56|year=2018}};;[[Category:Pastels in Statens Museum for Kunst]];Q22675959;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM0MDY0LWNyb3BwZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzQwNjQiLCJudW0iOiIifV0=/KMS4064.jpgPastel;True;True
;;;{{title|Åens udløb|lang=da}};* {{da|Malet ved Kjærgaard ved den jyske vestkyst 1888 under ophold sammen med Niels Skovgaard og Elise Konstantin-Hansen}};;1888;olie på lærred;{{Size|unit=mm|width=36.1|height=61}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=2017-07-11|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Nordic Highlights |institution= |place= Sølvgade |begin=2017-04-07 |end=2017-08-12}};;;;KMS8825;;* {{SMK API|KMS8825}}<br/>* {{SMK Open|KMS8825}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM4ODI1LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4ODI1IiwibnVtIjoiIn1d/KMS8825.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=175 års jubilæum - Kunstnerforeningen af 18. november|author=Tove Thage|others=afb. p. 70|year=2017}};;[[Category:Paintings in Statens Museum for Kunst]];Q48450556;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM4ODI1LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4ODI1IiwibnVtIjoiIn1d/KMS8825.jpgPainting;True;True
{{Creator:Gudrun Traustedt}};;;{{title|Studie af gipsafstøbning fra Pompeji. Liggende mand|lang=da}};;;1920-1924;Blyant. Gulligt papir;{{Size|unit=mm|width=358|height=228}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Gave 1975 fra malerinden Agnete Varming.}}<br/>* {{ProvenanceEvent|date=1975-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS1975-184;;* {{SMK API|KKS1975-184}}<br/>* {{SMK Open|KKS1975-184}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3MxOTc1XzE4NC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTMTk3NS0xODQiLCJudW0iOiIifV0=/KKS1975-184.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3MxOTc1XzE4NC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTMTk3NS0xODQiLCJudW0iOiIifV0=/KKS1975-184.jpgDrawing;True;True
